"","sssdistrict","ssslong","ssslat"
"433","Ho Municipal",0.526142239570618,6.71760702133179
"434","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"435","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"436","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"437","Tema",-0.0500882156193256,5.69031476974487
"438","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686
"439","Kumasi Metro",-1.59718716144562,6.68205976486206
"440","Techiman",-1.94484198093414,7.67761468887329
"441","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"442","Ho Municipal",0.526142239570618,6.71760702133179
"443","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"444","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"445","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"446","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"447","Accra Metropolitan",-0.197115257382393,5.6073956489563
"448","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"449","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"450","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"451","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"452","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"453","Accra Metropolitan",-0.197115257382393,5.6073956489563
"454","Accra Metropolitan",-0.197115257382393,5.6073956489563
"455","Kumasi Metro",-1.59718716144562,6.68205976486206
"456","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"457","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"458","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"459","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"460","Tano (Bechem)",-2.02141523361206,7.18365907669067
"461","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"462","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"463","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"464","Kumasi Metro",-1.59718716144562,6.68205976486206
"465","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"466","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"467","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"468","Wenchi",-1.94484198093414,7.67761468887329
"469","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"470","Berekum",-2.63174390792847,7.50356483459473
"471","Tamale",-0.784348249435425,9.38335132598877
"472","Accra Metropolitan",-0.197115257382393,5.6073956489563
"473","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"474","Agona Swedru",-0.755242526531219,5.61735343933105
"475","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"476","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"477","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"478","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"479","Tano (Bechem)",-2.02141523361206,7.18365907669067
"480","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"481","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"482","Accra Metropolitan",-0.197115257382393,5.6073956489563
"483","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"484","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"485","Techiman",-1.94484198093414,7.67761468887329
"486","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"487","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"488","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323
"489","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"490","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
"491","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"492","Ahafo Ano North (Tepa)",-2.20757961273193,6.90082979202271
"493","Kumasi Metro",-1.59718716144562,6.68205976486206
"494","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"495","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"496","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"497","Sunyani",-2.3274233341217,7.34467792510986
"498","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"499","Accra Metropolitan",-0.197115257382393,5.6073956489563
"500","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"501","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"502","Kpando",0.267385125160217,6.89685153961182
"503","Accra Metropolitan",-0.197115257382393,5.6073956489563
"504","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"505","Wenchi",-1.94484198093414,7.67761468887329
"506","Dangme East (Ada)",0.106862179934978,5.91473388671875
"507","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"508","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"509","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"510","Wenchi",-1.94484198093414,7.67761468887329
"511","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"512","Upper Denkyira (Dunkwa-On-Offin)",-1.86744821071625,5.957923412323
"513","Accra Metropolitan",-0.197115257382393,5.6073956489563
"514","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"515","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"516","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"517","Wa Municipal",-2.28503036499023,10.0306215286255
"518","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"519","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"520","Accra Metropolitan",-0.197115257382393,5.6073956489563
"521","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173
"522","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"523","Accra Metropolitan",-0.197115257382393,5.6073956489563
"524","Ho Municipal",0.526142239570618,6.71760702133179
"525","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"526","Kumasi Metro",-1.59718716144562,6.68205976486206
"527","Tema",-0.0500882156193256,5.69031476974487
"528","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"529","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"530","Tamale",-0.784348249435425,9.38335132598877
"531","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"532","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"533","East Akim (Kibi)",-0.454344213008881,6.17855787277222
"534","Tema",-0.0500882156193256,5.69031476974487
"535","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"536","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"537","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"538","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"539","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"540","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"541","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"542","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"543","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"544","Sekyere West (Mampong)",-1.18007683753967,7.19956493377686
"545","Ho Municipal",0.526142239570618,6.71760702133179
"546","Lawra",-2.80094122886658,10.5463981628418
"547","Accra Metropolitan",-0.197115257382393,5.6073956489563
"548","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"549","Accra Metropolitan",-0.197115257382393,5.6073956489563
"550","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"551","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"552","Accra Metropolitan",-0.197115257382393,5.6073956489563
"553","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"554","Dangme East (Ada)",0.106862179934978,5.91473388671875
"555","Hohoe",0.466238558292389,7.03059482574463
"556","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"557","Accra Metropolitan",-0.197115257382393,5.6073956489563
"558","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
"559","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173
"560","Bolgatanga",-0.880232632160187,10.7424564361572
"561","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"562","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"563","Ahanta West (Agona Ahanta)",-1.99056136608124,4.83470392227173
"564","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"565","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"566","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"567","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"568","Dangme West (Dodowa)",0.512386500835419,5.78625059127808
"569","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"570","Techiman",-1.94484198093414,7.67761468887329
"571","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"572","Offinso",-1.89086854457855,7.34876441955566
"573","Berekum",-2.63174390792847,7.50356483459473
"574","Tamale",-0.784348249435425,9.38335132598877
"575","Agona Swedru",-0.755242526531219,5.61735343933105
"576","Accra Metropolitan",-0.197115257382393,5.6073956489563
"577","Tamale",-0.784348249435425,9.38335132598877
"578","Dormaa (Dormaa Ahenkro)",-2.75384044647217,7.22284889221191
"579","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"580","Agona Swedru",-0.755242526531219,5.61735343933105
"581","Akwapim South (Nsawam)",-0.268249362707138,5.82600259780884
"582","Tano (Bechem)",-2.02141523361206,7.18365907669067
"583","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"584","Keta",0.853055775165558,5.90746402740479
"585","Jirapa/Lambusie (Jirapa)",-2.58332252502441,10.6920347213745
"586","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"587","Dangme East (Ada)",0.106862179934978,5.91473388671875
"588","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"589","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"590","Accra Metropolitan",-0.197115257382393,5.6073956489563
"591","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"592","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"593","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"594","Sunyani",-2.3274233341217,7.34467792510986
"595","Bolgatanga",-0.880232632160187,10.7424564361572
"596","Keta",0.853055775165558,5.90746402740479
"597","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"598","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"599","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"600","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"601","Suhum/Kraboa/Coaltar",-0.474989742040634,5.94451522827148
"602","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"603","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"604","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"605","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"606","Ho Municipal",0.526142239570618,6.71760702133179
"607","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"608","Wa Municipal",-2.28503036499023,10.0306215286255
"609","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"610","Asuogyaman (Senchi Ferry)",0.0883282497525215,6.1892294883728
"611","Hohoe",0.466238558292389,7.03059482574463
"612","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"613","Kumasi Metro",-1.59718716144562,6.68205976486206
"614","Agona Swedru",-0.755242526531219,5.61735343933105
"615","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"616","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"617","Sunyani",-2.3274233341217,7.34467792510986
"618","Wa Municipal",-2.28503036499023,10.0306215286255
"619","Sekyere East (Effiduase)",-0.844235956668854,7.21082878112793
"620","Kassena/Nankani (Navrongo)",-1.21744096279144,10.9094228744507
"621","Tano (Bechem)",-2.02141523361206,7.18365907669067
"622","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"623","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034
"624","Accra Metropolitan",-0.197115257382393,5.6073956489563
"625","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"626","Tema",-0.0500882156193256,5.69031476974487
"627","Kumasi Metro",-1.59718716144562,6.68205976486206
"628","Hohoe",0.466238558292389,7.03059482574463
"629","Kadjebi",0.496497511863708,7.72158908843994
"630","Tema",-0.0500882156193256,5.69031476974487
"631","Keta",0.853055775165558,5.90746402740479
"632","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
"633","Bongo",-0.787704288959503,10.9241199493408
"634","Cape Coast Municipal",-1.3065938949585,5.15365600585938
"635","South Tongu (Sogakope)",0.645589470863342,5.96053743362427
"636","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"637","Accra Metropolitan",-0.197115257382393,5.6073956489563
"638","Kpando",0.267385125160217,6.89685153961182
"639","Asikuma/Odoben/Brakwa (Breman Asikuma)",-1.01707422733307,5.63825035095215
"640","Mfantsiman (Saltpond)",-1.00645339488983,5.20152807235718
"641","Accra Metropolitan",-0.197115257382393,5.6073956489563
"642","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"643","Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034
"644","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"645","Agona Swedru",-0.755242526531219,5.61735343933105
"646","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779
"647","Ho Municipal",0.526142239570618,6.71760702133179
"648","Tema",-0.0500882156193256,5.69031476974487
"649","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"650","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"651","Accra Metropolitan",-0.197115257382393,5.6073956489563
"652","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"653","Accra Metropolitan",-0.197115257382393,5.6073956489563
"654","Bosomtwe/Atwima/Kwanwoma (Kuntanase)",-1.56275165081024,6.55932283401489
"655","West Akim (Asamankese)",-0.609122574329376,5.8336124420166
"656","Keta",0.853055775165558,5.90746402740479
"657","Tema",-0.0500882156193256,5.69031476974487
"658","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"659","Ejisu/Juaben (Ejisu)",-1.38873517513275,6.70792675018311
"660","Accra Metropolitan",-0.197115257382393,5.6073956489563
"661","Kumasi Metro",-1.59718716144562,6.68205976486206
"662","Dangme East (Ada)",0.106862179934978,5.91473388671875
"663","Accra Metropolitan",-0.197115257382393,5.6073956489563
"664","Berekum",-2.63174390792847,7.50356483459473
"665","Gomoa (Apam)",-0.723635494709015,5.40456104278564
"666","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"667","Kwahu West (Nkawkaw)",-0.801975071430206,6.5270209312439
"668","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"669","Offinso",-1.89086854457855,7.34876441955566
"670","Kpando",0.267385125160217,6.89685153961182
"671","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"672","Dangme East (Ada)",0.106862179934978,5.91473388671875
"673","Tamale",-0.784348249435425,9.38335132598877
"674","Ho Municipal",0.526142239570618,6.71760702133179
"675","Tamale",-0.784348249435425,9.38335132598877
"676","Tano North",-2.17906522750854,7.17709350585938
"677","Sene (Kwame Danso)",-0.348857820034027,7.72152233123779
"678","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"679","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"680","Awutu/Efutu/Senya (Winneba)",-0.508638918399811,5.54489612579346
"681","Tano North",-2.17906522750854,7.17709350585938
"682","Nadowli",-2.42762446403503,10.362509727478
"683","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"684","Akwapim North (Akropong)",-0.166071146726608,5.97642612457275
"685","Tema",-0.0500882156193256,5.69031476974487
"686","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"687","Tema",-0.0500882156193256,5.69031476974487
"688","Jaman (Drobo)",-2.7593035697937,7.68309593200684
"689","Atwima / Nwabiagya (Nkawie)",-1.80875706672668,6.68133735656738
"690","Twifo Hemang (Twifo Praso)",-1.55970335006714,5.57299947738647
"691","New Juaben (Koforidua)",-0.297512322664261,6.1126127243042
"692","Kwahu South (Mpraeso)",-0.635528683662415,6.61922645568848
"693","Shama/Ahanta/East (Sekondi/Takoradi)",-1.62365472316742,5.0811014175415
"694","Dangme East (Ada)",0.106862179934978,5.91473388671875
"695","Accra Metropolitan",-0.197115257382393,5.6073956489563
"696","Kwabre (Mamponteng)",-1.54142010211945,6.80677843093872
"697","Accra Metropolitan",-0.197115257382393,5.6073956489563
"698","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"699","Ho Municipal",0.526142239570618,6.71760702133179
"700","Hohoe",0.466238558292389,7.03059482574463
"701","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"702","Adansi West (Obuasi)",-1.65927422046661,5.98641157150269
"703","Accra Metropolitan",-0.197115257382393,5.6073956489563
"704","Birim South (Akim Oda)",-0.969164490699768,5.86416721343994
"705","Wassa West (Tarkwa)",-1.98885321617126,5.27604913711548
"706","Amansie East (Bekwai)",-1.37072885036469,6.38336086273193
"707","Kwaebibirem (Kade)",-0.799037277698517,6.13331890106201
"708","Ga West (Amasaman)",-0.397510528564453,5.6646876335144
"709","Wa Municipal",-2.28503036499023,10.0306215286255
"710","Afigya Sekyere (Agona)",-1.54861426353455,7.00199604034424
